ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
462796,Female,No,37,Yes,Entertainment,1.0,Low,2.0,Cat_7,C
459338,Male,Yes,88,No,Executive,,Low,,Cat_6,D
465423,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_7,C
459614,Female,No,43,Yes,Artist,1.0,Low,2.0,Cat_6,B
467128,Female,No,32,No,Homemaker,1.0,Low,1.0,Cat_6,A
464575,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,A
463038,Male,Yes,63,Yes,Executive,0.0,High,5.0,Cat_6,D
459125,Female,No,32,Yes,Artist,,Low,7.0,Cat_6,A
461375,Male,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_2,D
459011,Male,Yes,88,No,Lawyer,1.0,Low,1.0,Cat_6,A
464384,Male,No,25,Yes,Healthcare,9.0,Low,4.0,Cat_4,C
465669,Female,Yes,37,No,Entertainment,2.0,Average,4.0,Cat_4,A
467177,Male,No,69,Yes,Marketing,8.0,Low,,Cat_6,A
461304,Male,No,19,No,Marketing,2.0,Low,4.0,Cat_6,C
461603,Male,No,39,Yes,Artist,,Low,1.0,Cat_6,C
462581,Female,No,28,No,Engineer,1.0,Low,4.0,Cat_4,A
459384,Male,Yes,52,Yes,Artist,0.0,Average,3.0,Cat_6,C
460086,Male,Yes,50,No,Artist,1.0,Average,3.0,Cat_6,C
459682,Male,Yes,35,Yes,Executive,,Average,3.0,Cat_6,A
466985,Female,Yes,45,No,Engineer,0.0,Average,7.0,Cat_7,A
463117,Female,No,26,No,Engineer,0.0,Low,3.0,Cat_6,D
462820,Male,No,25,No,Entertainment,8.0,Low,9.0,Cat_6,C
462955,Male,Yes,42,Yes,Artist,1.0,Low,2.0,Cat_3,B
464930,Male,No,25,No,Marketing,0.0,Low,2.0,Cat_4,A
461262,Female,No,27,No,Engineer,1.0,Low,7.0,Cat_4,A
462233,Male,No,19,No,Healthcare,1.0,Low,7.0,Cat_4,D
464444,Male,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,C
467273,Female,Yes,81,Yes,Lawyer,7.0,High,2.0,Cat_6,B
463599,Female,No,31,No,Healthcare,10.0,Low,2.0,Cat_3,C
459990,Male,Yes,37,Yes,Healthcare,1.0,Average,2.0,Cat_6,A
462039,Male,No,21,No,Healthcare,1.0,Low,2.0,Cat_2,D
463012,Male,Yes,47,No,Engineer,,Low,1.0,Cat_6,D
467551,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6,B
466482,Female,Yes,39,Yes,Homemaker,,Average,3.0,Cat_3,A
465696,Female,No,56,Yes,Artist,0.0,Low,2.0,Cat_6,C
462193,Male,No,28,Yes,Healthcare,,Low,6.0,Cat_4,B
465414,Female,No,30,No,Engineer,0.0,Low,1.0,,B
460402,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_7,A
461812,Male,Yes,30,No,Artist,9.0,High,6.0,Cat_2,A
462353,Female,Yes,58,Yes,Doctor,1.0,Average,2.0,Cat_6,C
464155,Male,No,41,No,Doctor,0.0,Low,3.0,Cat_4,B
460541,Female,Yes,36,Yes,Homemaker,1.0,Average,3.0,Cat_3,D
460695,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
459577,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
461863,Male,No,33,No,Doctor,2.0,Low,4.0,Cat_6,A
464146,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
461314,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
460878,Male,Yes,47,No,Entertainment,0.0,Average,4.0,Cat_6,C
464727,Male,Yes,38,Yes,Engineer,1.0,Average,4.0,Cat_3,B
467323,Female,Yes,52,Yes,Artist,7.0,Average,4.0,Cat_6,C
465915,Male,Yes,40,Yes,Entertainment,8.0,Average,2.0,Cat_6,B
466544,Male,Yes,41,Yes,Executive,1.0,Average,3.0,Cat_6,A
461086,Male,No,23,No,Healthcare,1.0,Low,7.0,Cat_3,D
466889,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,C
467906,Female,No,33,No,Healthcare,0.0,Low,5.0,Cat_1,D
467914,Female,No,18,No,Healthcare,8.0,Low,5.0,Cat_6,D
463708,Female,Yes,28,No,Engineer,1.0,Average,2.0,Cat_4,A
464175,Female,No,30,No,Healthcare,0.0,Low,,Cat_6,D
467382,Male,Yes,36,Yes,Doctor,9.0,Average,2.0,Cat_6,C
464142,Female,Yes,76,Yes,Artist,1.0,High,2.0,Cat_6,C
460267,Female,No,27,Yes,Healthcare,1.0,Low,9.0,Cat_6,C
459341,Male,Yes,72,Yes,Lawyer,0.0,High,2.0,Cat_6,C
465608,Male,No,20,No,Healthcare,,Low,5.0,Cat_3,D
459769,Male,No,42,Yes,Marketing,1.0,Low,,Cat_6,D
460565,Female,Yes,42,No,Homemaker,8.0,Average,4.0,Cat_3,C
463646,Male,Yes,45,No,Artist,1.0,Average,4.0,Cat_6,B
464911,Male,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_4,C
461310,Male,No,20,No,Marketing,,Low,5.0,Cat_6,C
466497,Male,No,83,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
462041,Female,No,22,No,Doctor,0.0,Low,2.0,Cat_4,D
463187,Female,Yes,51,Yes,Artist,8.0,Low,2.0,Cat_6,C
464481,Male,Yes,46,Yes,Executive,0.0,High,3.0,Cat_6,C
463746,Male,No,38,Yes,Artist,0.0,Low,1.0,Cat_6,A
464211,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_2,B
466234,Female,Yes,49,Yes,Engineer,,Low,1.0,Cat_4,B
459093,Female,Yes,39,Yes,Doctor,8.0,Average,2.0,,C
466496,Male,Yes,72,Yes,Artist,0.0,Average,2.0,Cat_6,B
465029,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6,C
461911,Male,Yes,57,No,Executive,0.0,Low,1.0,Cat_6,A
461953,Male,Yes,33,No,Healthcare,11.0,High,2.0,Cat_6,D
460723,Female,Yes,50,Yes,Engineer,1.0,High,2.0,Cat_4,B
464803,Male,No,28,No,Doctor,1.0,Low,1.0,Cat_4,A
459055,Female,No,19,No,Entertainment,1.0,Low,5.0,Cat_6,D
463722,Male,Yes,55,Yes,Executive,9.0,High,2.0,Cat_6,C
464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Cat_6,D
463585,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,D
464091,Male,Yes,74,Yes,Lawyer,0.0,High,3.0,Cat_6,D
463402,Male,No,19,No,Healthcare,7.0,Low,4.0,Cat_4,D
461217,Female,No,33,Yes,Engineer,1.0,Low,5.0,Cat_6,D
460065,Female,Yes,79,Yes,Artist,,Average,2.0,Cat_6,C
465731,Female,Yes,31,Yes,Artist,0.0,Average,2.0,Cat_4,A
466116,Male,Yes,62,Yes,Artist,0.0,Average,9.0,Cat_3,C
461015,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,Cat_3,C
459994,Male,No,25,No,Entertainment,0.0,Low,3.0,Cat_6,A
463800,Female,No,33,Yes,Engineer,1.0,Low,3.0,Cat_6,A
460568,Female,Yes,33,Yes,Homemaker,0.0,High,2.0,Cat_3,C
463255,Male,No,42,Yes,Entertainment,3.0,Low,2.0,Cat_6,A
465407,Female,No,27,Yes,Homemaker,3.0,Low,7.0,Cat_6,D
464680,Male,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,D
462502,Male,No,39,No,Entertainment,0.0,Low,4.0,Cat_6,A
461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_3,D
464574,Male,No,58,No,Healthcare,4.0,Low,2.0,Cat_6,D
462179,Female,No,31,Yes,Marketing,0.0,Low,9.0,Cat_7,D
465711,Male,Yes,51,Yes,Artist,0.0,Average,,Cat_6,C
465876,Male,No,25,No,Executive,0.0,Low,3.0,Cat_6,A
466855,Male,Yes,69,No,Entertainment,0.0,Low,5.0,Cat_3,A
459087,Female,No,21,No,Doctor,0.0,Low,3.0,Cat_6,C
463863,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
464362,Female,Yes,51,Yes,Artist,1.0,Low,1.0,Cat_6,C
467853,Female,Yes,63,Yes,Artist,1.0,Average,5.0,Cat_3,C
464905,Male,,81,No,Executive,,High,2.0,Cat_4,A
466049,Female,No,25,Yes,Doctor,0.0,Low,1.0,Cat_4,A
465789,Male,No,18,No,Healthcare,4.0,Low,4.0,Cat_4,D
467925,Female,No,28,Yes,Artist,3.0,Low,7.0,Cat_2,A
463249,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_7,A
463877,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4,A
461082,Male,No,23,No,Healthcare,8.0,Low,4.0,Cat_1,D
466537,Female,Yes,83,No,Lawyer,,Low,2.0,Cat_6,A
466616,Male,No,18,No,Healthcare,8.0,Low,9.0,Cat_6,D
465810,Female,No,28,No,Engineer,1.0,Low,2.0,Cat_4,D
462328,Male,No,27,No,Engineer,0.0,Low,5.0,Cat_6,D
467950,Female,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
459352,Male,Yes,38,Yes,Doctor,4.0,Average,4.0,Cat_3,B
465354,Male,No,18,No,Doctor,0.0,Low,5.0,Cat_2,C
462665,Female,Yes,59,Yes,Artist,4.0,Average,4.0,Cat_7,C
460247,Female,No,25,No,Doctor,8.0,Low,,Cat_6,D
461723,Male,No,26,Yes,Healthcare,8.0,Low,2.0,Cat_6,C
467157,Male,Yes,42,Yes,Executive,9.0,High,6.0,Cat_7,B
464443,Female,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,B
459564,Male,Yes,80,Yes,Lawyer,2.0,Low,1.0,Cat_6,A
463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,Cat_2,A
467894,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,C
465343,Female,Yes,43,Yes,Engineer,1.0,Average,4.0,Cat_6,B
467749,Male,No,19,No,Healthcare,1.0,Low,9.0,Cat_7,D
465353,Male,Yes,73,Yes,Artist,1.0,Average,2.0,Cat_6,C
467039,Male,Yes,26,No,Homemaker,9.0,Average,2.0,Cat_6,A
461066,Female,Yes,63,No,Marketing,,Average,3.0,Cat_3,A
462853,Male,No,23,No,Healthcare,1.0,Low,2.0,Cat_6,D
467203,Female,Yes,36,Yes,Artist,5.0,Average,2.0,Cat_6,C
461433,Male,Yes,70,Yes,Doctor,1.0,High,3.0,Cat_6,C
462367,Male,Yes,56,Yes,Artist,1.0,Average,3.0,Cat_6,B
463669,Female,Yes,31,Yes,Marketing,7.0,High,4.0,Cat_2,A
465201,Male,Yes,39,Yes,Entertainment,0.0,Average,4.0,Cat_3,A
467591,Female,Yes,41,Yes,Artist,1.0,High,5.0,Cat_7,B
466698,Female,Yes,26,Yes,Healthcare,8.0,Low,2.0,Cat_3,D
461199,Female,No,85,Yes,Homemaker,4.0,Low,1.0,Cat_6,D
466188,Male,Yes,59,Yes,Artist,4.0,Low,1.0,Cat_4,B
464718,Male,No,25,No,Healthcare,0.0,Low,2.0,Cat_3,B
460642,Male,No,19,No,Healthcare,13.0,Low,3.0,Cat_3,D
465233,Male,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,B
461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0,Cat_6,B
466944,Male,Yes,47,No,Entertainment,1.0,Low,1.0,Cat_6,A
461395,Male,No,21,No,Doctor,4.0,Low,3.0,Cat_2,D
466294,Male,Yes,27,Yes,Healthcare,0.0,Low,5.0,Cat_4,D
466594,Male,Yes,72,Yes,Executive,1.0,High,2.0,Cat_6,C
467722,Male,No,32,Yes,Doctor,6.0,Low,5.0,Cat_6,D
466937,Male,Yes,62,No,Entertainment,1.0,Average,2.0,Cat_6,B
459657,Male,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6,B
459334,Male,Yes,36,Yes,Healthcare,3.0,Low,3.0,Cat_6,D
464972,Male,Yes,67,No,Lawyer,0.0,High,9.0,Cat_4,A
464426,Male,No,39,Yes,Marketing,1.0,Low,4.0,Cat_3,D
464514,Male,Yes,42,Yes,Artist,0.0,Average,3.0,Cat_7,A
467627,Female,No,45,Yes,Engineer,0.0,Low,1.0,Cat_6,A
459738,Male,Yes,32,Yes,Artist,1.0,Low,2.0,Cat_6,D
465540,Female,Yes,29,No,Engineer,,High,2.0,Cat_6,D
465806,Female,No,26,Yes,Marketing,0.0,Low,2.0,Cat_3,A
466355,Male,No,27,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
459762,Female,Yes,45,Yes,Artist,8.0,Average,2.0,,B
466210,Female,Yes,60,Yes,Artist,1.0,High,4.0,Cat_6,C
465906,Female,No,35,Yes,Artist,5.0,Low,1.0,Cat_6,A
466560,Male,Yes,40,No,Executive,0.0,Average,4.0,Cat_4,D
463321,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_1,D
460421,Male,Yes,30,Yes,Artist,,Low,1.0,Cat_7,B
466759,Female,No,26,No,Healthcare,3.0,Low,,Cat_6,D
460871,Female,No,27,Yes,Healthcare,,Low,,Cat_6,D
464527,Male,No,25,No,Executive,12.0,Low,3.0,Cat_6,A
467703,Male,No,26,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
460092,Male,No,41,Yes,Doctor,2.0,Low,2.0,Cat_6,C
461729,Female,Yes,41,Yes,Marketing,0.0,Low,3.0,Cat_6,D
460430,Male,No,32,No,Doctor,12.0,Low,4.0,Cat_6,D
465529,Female,No,33,No,Doctor,0.0,Low,4.0,Cat_6,A
466643,Female,Yes,68,Yes,Lawyer,9.0,High,4.0,Cat_6,C
463131,Male,Yes,66,No,Entertainment,1.0,High,2.0,Cat_6,A
459221,Male,Yes,70,No,Entertainment,,Low,1.0,Cat_6,B
465216,Male,Yes,35,Yes,Executive,8.0,High,4.0,Cat_6,C
459469,Male,Yes,30,Yes,Healthcare,,Low,6.0,Cat_6,A
467745,Male,Yes,50,Yes,Artist,3.0,Average,4.0,Cat_6,C
458984,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,C
462739,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,A
461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_4,A
466222,Male,Yes,51,No,Executive,5.0,Low,3.0,Cat_2,C
463336,Female,Yes,62,No,Engineer,4.0,Low,1.0,Cat_4,B
463657,Male,Yes,42,Yes,Executive,0.0,High,2.0,Cat_6,B
466938,Male,Yes,63,Yes,Artist,8.0,Low,1.0,Cat_6,A
459624,Male,No,18,No,Healthcare,,Low,5.0,Cat_4,D
465447,Male,Yes,52,Yes,Engineer,1.0,Average,3.0,Cat_4,C
464102,Female,Yes,63,Yes,Artist,7.0,Average,3.0,Cat_6,C
465091,Male,Yes,63,Yes,Entertainment,,Average,3.0,Cat_6,C
459371,Male,Yes,35,Yes,,,Low,2.0,Cat_6,A
460488,Male,No,42,No,Doctor,0.0,Low,1.0,Cat_3,D
462408,Male,No,32,Yes,Artist,1.0,Low,2.0,Cat_6,A
463369,Male,Yes,31,Yes,Entertainment,4.0,Low,2.0,Cat_6,B
464797,Female,Yes,38,No,Engineer,9.0,Average,4.0,Cat_4,A
462320,Female,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,C
463792,Female,No,38,No,Engineer,,Low,1.0,Cat_6,B
459258,Female,Yes,74,Yes,Lawyer,1.0,High,,Cat_6,B
462030,Male,No,36,Yes,Artist,11.0,Low,2.0,Cat_6,C
463894,Female,Yes,51,Yes,Artist,0.0,Average,3.0,Cat_2,C
461010,Male,Yes,39,Yes,Entertainment,1.0,Average,3.0,Cat_3,A
461551,Male,Yes,61,No,Entertainment,1.0,Low,2.0,Cat_6,A
462832,Female,No,22,No,Doctor,,Low,4.0,Cat_6,D
466840,Male,No,20,No,Healthcare,4.0,Low,5.0,Cat_2,D
460965,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_6,B
460712,Male,Yes,80,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
459706,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
462431,Male,No,32,No,Entertainment,9.0,Low,4.0,Cat_6,A
461651,Female,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
460111,Male,Yes,72,Yes,Executive,8.0,High,2.0,Cat_6,C
462159,Male,No,43,Yes,Doctor,1.0,Low,,Cat_6,A
461861,Female,No,26,Yes,Healthcare,1.0,Low,5.0,Cat_4,C
466193,Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6,A
460860,Male,Yes,52,Yes,Artist,7.0,Average,4.0,Cat_6,B
460742,Male,No,52,Yes,Artist,0.0,Low,3.0,Cat_6,B
460907,Male,Yes,82,No,Lawyer,1.0,High,3.0,Cat_6,A
462600,Male,Yes,30,No,Engineer,3.0,Average,3.0,Cat_4,D
465823,Male,Yes,65,No,Entertainment,7.0,Average,4.0,Cat_4,D
464662,Female,Yes,50,Yes,Artist,1.0,High,3.0,Cat_4,C
466033,Female,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6,B
461886,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,Cat_6,D
459424,Male,Yes,50,Yes,Doctor,,Low,3.0,Cat_6,B
465782,Female,No,21,No,Healthcare,5.0,Low,5.0,Cat_3,D
459331,Female,No,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
459329,Female,Yes,71,No,Engineer,1.0,High,4.0,Cat_3,A
463273,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_3,B
463945,Female,No,37,No,Homemaker,,Low,2.0,Cat_1,B
465140,Male,Yes,45,Yes,Executive,5.0,High,3.0,Cat_7,B
462195,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_4,D
464515,Male,No,27,No,Healthcare,0.0,Low,4.0,Cat_6,D
461475,Female,Yes,51,Yes,Doctor,1.0,Average,3.0,Cat_1,C
465700,Male,Yes,25,Yes,Entertainment,1.0,High,2.0,Cat_3,D
464195,Male,No,29,Yes,Artist,0.0,Low,1.0,Cat_6,A
460828,Male,No,51,No,Entertainment,1.0,Low,1.0,Cat_6,A
462524,Female,Yes,40,Yes,Doctor,,Low,2.0,Cat_6,C
461361,Female,No,31,Yes,Healthcare,9.0,Low,7.0,Cat_5,D
460281,Female,No,29,Yes,Doctor,10.0,Low,5.0,Cat_6,D
461563,Female,Yes,60,Yes,Artist,1.0,High,2.0,Cat_6,C
466636,Female,No,23,No,Marketing,3.0,Low,3.0,Cat_6,C
462934,Male,Yes,56,No,Executive,,High,2.0,Cat_6,A
461372,Male,No,27,Yes,Artist,3.0,Low,1.0,Cat_2,A
465294,Male,Yes,73,No,Lawyer,0.0,Low,2.0,Cat_6,D
465978,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,B
464266,Male,No,28,No,Doctor,8.0,Low,3.0,Cat_6,A
462653,Male,Yes,48,Yes,Executive,0.0,Average,4.0,Cat_4,A
459492,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,A
464124,Female,Yes,74,Yes,Doctor,1.0,Low,2.0,Cat_6,B
464479,Male,Yes,55,Yes,Entertainment,1.0,Low,1.0,Cat_6,B
463762,Male,Yes,31,No,Executive,1.0,High,3.0,Cat_6,A
462686,Male,Yes,41,Yes,Entertainment,9.0,Average,4.0,,A
462352,Male,Yes,52,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
460660,Male,No,41,,Entertainment,6.0,Low,1.0,Cat_6,A
466465,Male,Yes,43,Yes,Engineer,5.0,High,2.0,Cat_3,A
466277,Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_3,D
460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,Cat_3,C
461290,Male,No,22,No,Healthcare,,Low,2.0,Cat_6,D
463219,Male,Yes,50,No,Entertainment,0.0,Low,2.0,Cat_6,D
465087,Male,No,29,Yes,Doctor,1.0,Low,4.0,Cat_6,B
460998,Male,No,27,Yes,,0.0,Low,3.0,Cat_3,B
466896,Male,Yes,52,No,Artist,7.0,Low,1.0,Cat_6,C
461455,Female,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,B
467466,Female,No,19,No,Doctor,6.0,Low,2.0,Cat_3,A
467885,Female,No,43,Yes,Doctor,0.0,Low,,Cat_4,A
465417,Male,Yes,40,Yes,Entertainment,,Average,2.0,Cat_4,B
463680,Female,No,39,No,Engineer,1.0,Low,3.0,Cat_3,A
463596,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
459981,Male,No,41,Yes,Artist,7.0,Low,1.0,Cat_6,A
466169,Male,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_1,C
465567,Male,Yes,35,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
459516,Female,,63,Yes,Artist,,Average,2.0,Cat_6,C
459965,Male,No,25,Yes,Artist,7.0,Low,1.0,Cat_2,A
462312,Female,No,38,Yes,Engineer,8.0,Low,4.0,Cat_6,A
459997,Male,No,43,Yes,Entertainment,1.0,Low,2.0,Cat_4,A
463922,Female,No,32,No,Healthcare,2.0,Low,5.0,Cat_1,C
466884,Female,Yes,42,No,Doctor,1.0,Low,1.0,Cat_6,A
459403,Male,Yes,46,Yes,Artist,,Average,4.0,Cat_7,C
465512,Male,Yes,38,Yes,Entertainment,,Average,4.0,Cat_3,D
461986,Male,No,31,Yes,Healthcare,14.0,Low,4.0,Cat_6,B
464411,Male,No,30,Yes,Healthcare,3.0,Low,6.0,Cat_7,D
465429,Female,Yes,68,Yes,Artist,,Average,3.0,Cat_6,C
461379,Male,No,31,Yes,Healthcare,0.0,Low,,Cat_5,D
462788,Male,Yes,48,No,Entertainment,1.0,Average,3.0,Cat_3,C
466095,Female,,27,Yes,Healthcare,1.0,Low,6.0,Cat_6,C
461208,Female,No,32,Yes,Homemaker,5.0,Low,1.0,Cat_6,D
461710,Female,Yes,49,Yes,Doctor,1.0,Average,4.0,Cat_6,C
464074,Female,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6,C
464703,Male,Yes,40,No,Doctor,1.0,Average,5.0,Cat_4,A
460261,Female,Yes,58,Yes,Lawyer,1.0,High,4.0,Cat_1,C
467113,Male,Yes,80,Yes,Lawyer,,Low,1.0,Cat_6,D
467832,Female,No,20,No,Healthcare,4.0,Low,,,D
461585,Male,No,38,Yes,Entertainment,1.0,Low,1.0,Cat_7,A
464554,Female,No,35,Yes,Artist,0.0,Low,7.0,Cat_2,C
464654,Female,Yes,39,No,Engineer,1.0,Average,4.0,Cat_4,B
463664,Female,No,26,No,Engineer,0.0,Low,1.0,Cat_6,A
460757,Female,Yes,28,No,Homemaker,9.0,High,3.0,Cat_6,A
464191,Female,No,45,Yes,Engineer,1.0,Low,1.0,Cat_6,A
465172,Female,Yes,41,Yes,Artist,9.0,Average,2.0,Cat_6,C
460538,Female,,22,No,Healthcare,0.0,High,3.0,Cat_3,D
459796,Male,Yes,66,Yes,Artist,,Average,3.0,Cat_6,C
462953,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_6,B
461857,Male,No,33,No,Entertainment,,Low,3.0,Cat_6,C
467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,Cat_3,B
462440,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_6,D
459696,Male,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,B
466243,Female,Yes,38,No,Engineer,1.0,Low,2.0,Cat_4,A
460666,Female,Yes,49,Yes,Homemaker,14.0,Low,1.0,Cat_6,A
462598,Female,Yes,38,No,Doctor,9.0,Average,5.0,Cat_4,D
459896,Female,Yes,40,Yes,Artist,9.0,Low,2.0,Cat_6,C
459358,Female,No,56,Yes,Lawyer,,Low,2.0,Cat_6,D
462008,Female,Yes,37,Yes,Artist,4.0,Low,4.0,Cat_5,B
467228,Male,No,29,Yes,Healthcare,,Low,4.0,Cat_6,C
466221,Male,Yes,48,Yes,Artist,4.0,Low,1.0,Cat_6,B
459356,Male,No,63,Yes,Artist,4.0,Low,1.0,Cat_6,A
463456,Male,Yes,46,No,Entertainment,1.0,High,3.0,Cat_6,B
467758,Female,Yes,50,Yes,Doctor,1.0,Low,,Cat_6,B
462681,Female,Yes,59,Yes,Entertainment,7.0,Average,2.0,Cat_6,B
464791,Male,Yes,42,No,Marketing,0.0,High,6.0,Cat_4,A
460096,Female,Yes,78,No,Lawyer,1.0,Low,1.0,Cat_5,A
461831,Male,No,30,Yes,Doctor,0.0,Low,3.0,Cat_6,C
463200,Male,Yes,42,Yes,Entertainment,0.0,Average,2.0,Cat_4,A
465990,Male,Yes,48,No,Executive,2.0,High,2.0,Cat_2,D
463881,Female,Yes,37,No,Engineer,0.0,Average,5.0,Cat_2,B
464736,Male,No,28,Yes,Engineer,0.0,Low,5.0,Cat_4,D
467969,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6,C
464815,Male,Yes,22,No,Doctor,2.0,High,9.0,Cat_4,B
467318,Male,Yes,41,Yes,Doctor,,Low,2.0,Cat_6,C
465636,Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_4,D
466374,Male,Yes,83,No,Lawyer,,Low,1.0,Cat_4,B
460614,Male,,38,Yes,Entertainment,,Average,4.0,Cat_3,C
462244,Male,Yes,83,No,Executive,1.0,High,3.0,Cat_6,B
466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,B
466962,Male,Yes,48,Yes,Artist,8.0,Average,2.0,Cat_6,C
463427,Female,Yes,29,Yes,Engineer,1.0,Low,2.0,Cat_6,D
467520,Male,,22,No,Healthcare,,Low,2.0,Cat_6,D
467739,Female,Yes,63,No,Artist,1.0,Average,4.0,Cat_6,C
461821,Female,No,28,No,Doctor,0.0,Low,4.0,Cat_6,C
466280,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,B
464735,Female,No,38,Yes,Marketing,8.0,Low,3.0,Cat_4,D
466476,Female,No,29,No,Healthcare,0.0,Low,3.0,Cat_6,D
467459,Male,Yes,40,Yes,Executive,,High,5.0,Cat_6,B
460324,Female,No,33,Yes,Entertainment,12.0,Low,2.0,Cat_6,A
461794,Female,No,19,No,Healthcare,5.0,Low,5.0,Cat_2,D
466983,Female,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,C
463696,Female,No,48,Yes,Marketing,0.0,Low,1.0,Cat_7,A
467410,Female,Yes,62,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
462404,Female,No,26,Yes,Artist,9.0,Low,1.0,Cat_6,A
461318,Female,Yes,56,Yes,Artist,1.0,Average,6.0,Cat_5,C
459901,Male,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6,C
461521,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6,B
461647,Female,Yes,55,Yes,Artist,2.0,Average,3.0,Cat_6,C
467412,Male,Yes,35,Yes,Executive,6.0,Average,4.0,Cat_6,B
464197,Male,Yes,29,No,Healthcare,5.0,Low,2.0,Cat_6,D
465773,Male,No,29,No,Entertainment,8.0,Low,4.0,Cat_6,D
464620,Female,Yes,41,Yes,Artist,1.0,High,2.0,Cat_6,B
459417,Male,No,19,No,Healthcare,,Low,,Cat_6,D
461696,Female,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,B
461023,Male,Yes,65,No,Lawyer,,High,2.0,Cat_3,B
459526,Female,No,45,Yes,Healthcare,4.0,Low,1.0,Cat_6,A
465368,Male,No,18,No,Healthcare,7.0,Low,3.0,Cat_1,D
465133,Female,Yes,61,Yes,Engineer,1.0,Average,5.0,Cat_6,B
464871,Female,No,28,Yes,Entertainment,6.0,Low,3.0,Cat_4,B
